hmdb_id,smiles,pubchem_cid,inchikey
HMDB0062790,CCC(C)CCC(C)CCCCC(C)C,93447,JCJGCZBSINPZAJ-UHFFFAOYSA-N
HMDB0063491,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,131750335,YDZWEVBRICYXOV-MPLRIKRWSA-N
HMDB0063602,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131750361,JFGIMQPGGNOOHN-UWGNJQTFSA-N
HMDB0063749,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,131750343,SXOXZWKQBXKGCG-UWGNJQTFSA-N
HMDB0064478,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131750339,DHDAMQPBPJWJEI-XSMLMOGHSA-N
HMDB0094646,CCCCC(=O)NC(CC1=CC=CC=C1)C(=O)O,13890535,YXQLJEQFZUMUPB-UHFFFAOYSA-N
HMDB0094648,CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)N,259327,DNDWZFHLZVYOGF-UHFFFAOYSA-N
HMDB0094649,CCCCCC(C(=O)O)N,227939,RDFMDVXONNIGBC-UHFFFAOYSA-N
HMDB0094650,CC1=C(N=C(S1)NN)C2=CC(=C(C=C2)O)O,7172135,AVQNPDXTQNUWMO-UHFFFAOYSA-N
HMDB0094651,CC(C)[C@@H](C(=O)O)NC(=O)[C@@H]1CCC(=O)N1,152416,DTSWLLBBGHRXQH-XPUUQOCRSA-N
HMDB0094652,C/C=C(\C)/CCCC(C)C,5352959,ADGIRGGMVLTMJM-BJMVGYQFSA-N
HMDB0094654,CCCCCCC(=O)OC(C)C,520710,RMQUEHVMCJEEOS-UHFFFAOYSA-N
HMDB0094659,CCCCCCC(=O)OC(C)(C)C,545258,WLUUTGIJNRNHRF-UHFFFAOYSA-N
HMDB0094665,C/C(=C\C(C)(C)C)/CC(C)(C)C,5365103,NBUMCEJRJRRLCA-CSKARUKUSA-N
HMDB0094666,CCCCCCCCCC1CC1,522556,DTLFSMAJSOYMCO-UHFFFAOYSA-N
HMDB0094667,CCCCCCCC/C(=C\C)/C,5366147,LKWKOLGLWOJMQP-XGICHPGQSA-N
HMDB0094673,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2,7076347,QPDMOMIYLJMOQJ-STQMWFEESA-N
HMDB0094674,CCCCCCCCC(=O)C1=CC=CC=C1,80108,PFUPABFCHVRLLY-UHFFFAOYSA-N
HMDB0094676,CC(C)C(C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)O)N,235009,LSLXWOCIIFUZCQ-UHFFFAOYSA-N
HMDB0094680,C(COCCOCCOCCOCCOCCOCCOCCO)O,78798,GLZWNFNQMJAZGY-UHFFFAOYSA-N
HMDB0094682,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4OS(=O)(=O)O)C)OS(=O)(=O)O,56639109,JHFAETDERBWUOO-KHOSGYARSA-N
HMDB0094691,C1C=COC1=O,140765,RHDGNLCLDBVESU-UHFFFAOYSA-N
HMDB0094698,CCC(=O)N[C@@H](C)C(=O)O,22788191,INPGLFHHFHOGRM-BYPYZUCNSA-N
HMDB0094701,CC(=O)N1CCC[C@H]1C(=O)O,66141,GNMSLDIYJOSUSW-LURJTMIESA-N
HMDB0094704,CCC(=O)N[C@@H](CCSC)C(=O)O,21117855,RBAAEQRITQHPJM-LURJTMIESA-N
HMDB0094710,C1=CC(=CC(=C1)OS(=O)(=O)O)CCC(=O)O,187488,IQWLPDPKVFZEOK-UHFFFAOYSA-N
HMDB0094716,C(CC(=O)NCC(=O)O)CO,9807500,WABAQBDHJGJDEH-UHFFFAOYSA-N
HMDB0094717,C(CCO)CC(=O)NCC(=O)O,79198664,YYDUOQZPMOUVSY-UHFFFAOYSA-N
HMDB0094801,CCCCC/C=C/C(=O)C(C(=O)O)N,131802981,HNXMRPDBOJFZES-VOTSOKGWSA-N
HMDB0094802,CCCC/C=C/CC(=O)NCC(=O)O,131802982,ZKBXYYNCFKRKEJ-AATRIKPKSA-N
HMDB0094803,CCC/C=C/CCC(=O)NCC(=O)O,131802983,MCGXHOZUYMVMBX-SNAWJCMRSA-N
HMDB0094804,CC/C=C/CCCC(=O)NCC(=O)O,131802984,MUPWSWBISABXLE-ONEGZZNKSA-N
HMDB0094805,C/C=C/CCCCC(=O)NCC(=O)O,131802985,FHPQCJLYUSGOIC-NSCUHMNNSA-N
HMDB0094806,C=CCCCCCC(=O)NCC(=O)O,88224963,UUPYXUVDNAZANT-UHFFFAOYSA-N
HMDB0094807,CCCCCC/C=C/C(=O)C(C(=O)O)N,131802986,HQZQOJTXTXQLPE-BQYQJAHWSA-N
HMDB0094808,CCCCC/C=C/CC(=O)NCC(=O)O,131802987,LNCINQRILYPHAB-VOTSOKGWSA-N
HMDB0094809,CCCC/C=C/CCC(=O)NCC(=O)O,131802988,RUNPUPRODVTCQD-AATRIKPKSA-N
HMDB0094810,CCC/C=C/CCCC(=O)NCC(=O)O,131802989,VMRXSTXSNQJSGP-SNAWJCMRSA-N
HMDB0094811,CC/C=C/CCCCC(=O)NCC(=O)O,131802990,ZZHNFZRGSKLGFH-ONEGZZNKSA-N
HMDB0094812,C/C=C/CCCCCC(=O)NCC(=O)O,131802991,FALRRKWAQAOVCG-NSCUHMNNSA-N
HMDB0094813,C=CCCCCCCC(=O)NCC(=O)O,131802992,JMKMSZNDPGTXAI-UHFFFAOYSA-N
HMDB0110958,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCCCCCCCCCC,118701803,UMGKKHKOBCUCDP-KTITVHPFSA-N
HMDB0111166,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCCCCCCCCCC,118701805,LNSJIYLHWFSCHJ-KDTSCQECSA-N
HMDB0111178,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,118701913,LNWHOVVEZOLNGL-MIYSDGRQSA-N
HMDB0111235,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC)O)OC(=O)CCCCCCCCCCCCCCC,118701818,YGTROZKINQENJN-KTITVHPFSA-N
HMDB0111264,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,118701926,YWVIHZOVDVXYPV-JNKZWKOKSA-N
HMDB0111296,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,118701998,JTCXWHJHZSGEJX-AKOSXKCQSA-N
HMDB0111448,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCCCCCCCCCC,118701821,PVVYGAWWSODRMD-AUQPNSDQSA-N
HMDB0111498,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,118701929,UVKQSZBEFXPLJG-ANRVGMDVSA-N
HMDB0111539,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,118702001,HMVNMFFPTUIVFK-GZDCWKGPSA-N
HMDB0111758,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCCCCCCCCCC,118701823,JRAXTCVJHQQQFI-MIYSDGRQSA-N
HMDB0111776,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,118701931,WFBIJXWUMDDSQE-GZDCWKGPSA-N
HMDB0111790,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,118702003,VJGKQOXGSGKXOT-NJDWCVODSA-N
HMDB0111801,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O,118702468,RUKMWUQSQXCDQH-GZDCWKGPSA-N
HMDB0111832,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,118702575,MPHJYCXQBOWGSN-BCTLCZNZSA-N
HMDB0111865,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC)O)OC(=O)CCCCCCCCCCCCCCC,118701830,ZEXMKVRSHXLZMD-JTDLGHPOSA-N
HMDB0111868,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,118701938,CEHOTBVAVKIFDE-KFVJTPPQSA-N
HMDB0111881,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,118702010,KUFRUDPVQQMGMD-MRKBWZQWSA-N
HMDB0111889,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC)O,118702475,HAJHLUNYMSXGMM-NYUZSJMCSA-N
HMDB0111910,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O,118702582,DXBFTNKEYMQAFW-SPEOTYMTSA-N
HMDB0111913,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O,118702654,LPZODBCFDCNKGC-ZOEJJGBQSA-N
HMDB0111939,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCCCCCCCCCC,118701833,AWNIPQZPYCOURM-SEOPUDTCSA-N
HMDB0111940,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,118701941,INEPDXXERDFHOG-JSAYNWJOSA-N
HMDB0111960,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,118702013,FCZRRXJFBSULKW-XIZGKTIBSA-N
HMDB0111976,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O,118702478,WYGFGBLHZIPORZ-AWCUKZKOSA-N
HMDB0112016,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,118702657,LFAQBTPICLRWOR-HWTDHADRSA-N
HMDB0112017,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O,118702909,VSXHMVSMWNTVHK-IWBMBSLHSA-N
HMDB0112036,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCCCCCCCCCC,118701835,UQILVZXAWQBYMW-GBLCAQMCSA-N
HMDB0112040,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,118701943,CVHFEJMBOCIMNY-XIZGKTIBSA-N
HMDB0112044,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,118702015,GMAAZAIKLQVWKY-UPIWJBFLSA-N
HMDB0112058,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,118702587,PTDOATANDMXIIQ-BAVYKEIJSA-N
HMDB0112060,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,118702659,MEFSWTNMBRIQIW-NBVOEOQYSA-N
HMDB0112063,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O,118702911,QWTKIBPORHHICW-XPZGAWKYSA-N
HMDB0112065,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](COP(=O)(O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)O,118703019,WGOGPVLEAHWMPV-BFZZKSROSA-N
HMDB0112256,CC1=C[C@@H](CC([C@H]1/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/[C@@H]2C(C[C@H](C=C2C)O)(C)C)\C)\C)/C)/C)(C)C)O,5281242,BIPAHAFBQLWRMC-SUOWZELTSA-N
HMDB0112267,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCCCC/C=C\CCCCCC,9547073,DHTAMDRFOGPYHA-FXBTWRSESA-N
HMDB0127846,C1(C(C(OC(C1O)O)C(=O)O)O)O,610,AEMOLEFTQBMNLQ-UHFFFAOYSA-N
HMDB0240209,C1(C(C(C(C(C1O)O)O)O)O)O,892,CDAISMWEOUEBRE-UHFFFAOYSA-N
HMDB0240219,CCCCCC/C=C/CCCCCCCCCC(=O)O,5281127,UWHZIFQPPBDJPM-BQYQJAHWSA-N
HMDB0240261,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC1C([C@@H](C(C(C1O)O)O)O)O)O,42607495,MXAFDFDAIFZFET-DRPMWXDOSA-N
HMDB0240268,CC(=CCC/C(=C/CC/C(=C/COC(=O)C)/C)/C)C,638500,ZGIGZINMAOQWLX-NCZFFCEISA-N
HMDB0000016,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C,6166,ZESRJSPZRDMNHY-YFWFAHHUSA-N
HMDB0000037,C[C@]12CCC(=O)C=C1CCC3C2[C@H](C[C@]4(C3CC[C@@H]4C(=O)CO)C=O)O,24758425,PQSUYGKTWSAVDQ-SRPWZAMTSA-N
HMDB0000043,C[N+](C)(C)CC(=O)[O-],247,KWIUHFFTVRNATP-UHFFFAOYSA-N
HMDB0000053,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,6128,AEMFNILZOJDQLW-QAGGRKNESA-N
HMDB0000056,C(CN)C(=O)O,239,UCMIRNVEIXFBKS-UHFFFAOYSA-N
HMDB0000060,CC(=O)CC(=O)O,96,WDJHALXBUFZDSR-UHFFFAOYSA-N
HMDB0000062,C[N+](C)(C)C[C@@H](CC(=O)[O-])O,10917,PHIQHXFUZVPYII-ZCFIWIBFSA-N
HMDB0000076,C1CNC(=O)NC1=O,649,OIVLITBTBDPEFK-UHFFFAOYSA-N
HMDB0000077,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C,5881,FMGSKLZLMKYGDP-USOAJAOKSA-N
HMDB0000085,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)CO)O,135398592,YKBGVTZYEHREMT-KVQBGUIXSA-N
HMDB0000098,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,135191,SRBFZHDQGSBBOR-IOVATXLUSA-N
HMDB0000190,C[C@H](C(=O)O)O,61503,JVTAAEKCZFNVCJ-UWTATZPHSA-N
HMDB0000201,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,7045767,RDHQFKQIGNGIED-MRVPVSSYSA-N
HMDB0000205,C1=CC=C(C=C1)CC(=O)C(=O)O,997,BTNMPGBKDVTSJY-UHFFFAOYSA-N
HMDB0000210,CC(C)(CO)[C@H](C(=O)NCCC(=O)O)O,6613,GHOKWGTUZJEAQD-ZETCQYMHSA-N
HMDB0000211,C1(C(C(C(C(C1O)O)O)O)O)O,892,CDAISMWEOUEBRE-UHFFFAOYSA-N
HMDB0000229,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)[O-])O)O)C(=O)N,14180,DAYLJWODMCOQEW-TURQNECASA-N
HMDB0000252,CCCCCCCCCCCCC/C=C/C(C(CO)N)O,5353955,WWUZIQQURGPMPG-CCEZHUSRSA-N
HMDB0000253,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,8955,ORNBQBCIOKFOEO-QGVNFLHTSA-N
HMDB0000259,C1=CC2=C(C=C1O)C(=CN2)CCN,5202,QZAYGJVTTNCVMB-UHFFFAOYSA-N
HMDB0000265,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,5920,AUYYCJSJGJYCDS-LBPRGKRZSA-N
HMDB0000283,C([C@@H]1[C@H]([C@H](C(O1)O)O)O)O,5779,HMFHBZSHGGEWLO-SOOFDHNKSA-N
HMDB0000307,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3([C@@H](C[C@H](C4)O)O)C)O)O)C,5283893,UYVVLXVBEQAATF-WAIVXGPNSA-N
HMDB0000311,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@@H]([C@@H]4O)O)C)O)O)C,5283896,WGGZRKVUOFMQHM-VCELIZGUSA-N
HMDB0000328,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,3080612,CVNYHSDFZXHMMJ-VPUMZWJWSA-N
HMDB0000367,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@H]([C@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)O)C,5283900,COCMFMBNEAMQMA-KREOYVNCSA-N
HMDB0000377,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@@H](C[C@H]3[C@H]2[C@H]([C@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)O)C,5283902,COCMFMBNEAMQMA-XEGXWRQYSA-N
HMDB0000399,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H]([C@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)O)C,5283899,COCMFMBNEAMQMA-VGKGADPCSA-N
HMDB0000400,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,94235,MIHNUBCEFJLAGN-DMMBONCOSA-N
HMDB0000402,CC(C)[C@@](CC(=O)O)(C(=O)O)O,5280523,BITYXLXUCSKTJS-ZETCQYMHSA-N
HMDB0000404,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(C[C@@H]([C@H](C4)O)O)C)O)C,5283847,NVTDAUYTNRUBQY-QCICEKRZSA-N
HMDB0000405,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)OC)O,66414,CQOQDQWUFQDJMK-SSTWWWIQSA-N
HMDB0000414,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3([C@@H](C[C@H](C4)O)O)C)O)C,5283846,GYUVAHWOVINGNE-RWXZXXAWSA-N
HMDB0000437,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H]([C@@H]4O)O)C)O)O)C,5283895,WGGZRKVUOFMQHM-HPJHAEAHSA-N
HMDB0000476,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=CC4=CC(=O)CC[C@]34C)C,5283992,CREVIXFSUWYGRJ-IHMUCKAYSA-N
HMDB0000502,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CCC(=O)C4)C)O)O)C,5283956,OEKUSRBIIZNLHZ-DJDNIQJZSA-N
HMDB0000503,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CCC(=O)C4)C)O)C,5283932,KNVADAPHVNKTEP-CIGXQKLNSA-N
HMDB0000564,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,452110,KILNVBDSWZSGLL-KXQOOQHDSA-N
HMDB0000574,C([C@@H](C(=O)O)N)S,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
HMDB0000593,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,6437081,SNKAWJBJQDLSFF-YEUCEMRASA-N
